"","Longitude","Latitude","Field","Dataset","Product","ObjId","Heading","Distance","Elevation","Desc","Swath","Moisture","YldMassDry","YldVolWet","YldVolDry","Yield","DateTime","Seconds","Easting","Northing","Rank","Quantile","Percent","Pass","Pair","PassNo"
"3483",-96.87975633,43.45219024,"East Quarter","East Quarter Corn 2015","B","3447",90.2,4.095,1469.2,"10/12/2015 2:11:00 PM",20,19.22,22.22,22.55,211.06,211.06,NA,NA,287.936286260389,140.376014885257,29108.5,0.753852329526325,113.406050185374,"24","12",24
"3484",-96.87974113,43.45218996,"East Quarter","East Quarter Corn 2015","B","3448",90.42,4.062,1469.3,"10/12/2015 2:11:01 PM",20,19.22,21.76,22.09,208.39,208.39,NA,NA,289.392130436091,140.344973941654,28125,0.728381633128739,111.971414754715,"24","12",24
"3485",-96.87972615,43.45218992,"East Quarter","East Quarter Corn 2015","B","3449",90.41,3.996,1469.3,"10/12/2015 2:11:02 PM",20,19.27,25.35,25.75,246.75,246.75,NA,NA,290.826903182562,140.340539521589,37184.5,0.963004687540466,132.582881091827,"24","12",24
"3486",-96.87971101,43.45218973,"East Quarter","East Quarter Corn 2015","B","3450",90.54,4.029,1469.3,"10/12/2015 2:11:03 PM",20,19.16,21.06,21.36,203.32,203.32,NA,NA,292.277000604466,140.319476024117,26165.5,0.677634475435734,109.247219386384,"24","12",24
"3487",-96.87969603,43.45218996,"East Quarter","East Quarter Corn 2015","B","3451",89.55,3.996,1469.4,"10/12/2015 2:11:04 PM",20,19.22,24.68,25.04,240.14,240.14,NA,NA,293.711773349575,140.344973941654,36438.5,0.943684769378189,129.031218096824,"24","12",24
"3488",-96.87968114,43.45219017,"East Quarter","East Quarter Corn 2015","B","3452",89.37,3.964,1469.5,"10/12/2015 2:11:05 PM",20,19.45,22.5,22.91,220.82,220.82,NA,NA,295.13792596603,140.368254649553,32275,0.835858389661513,118.650260598571,"24","12",24
"3489",-96.87966607,43.45218969,"East Quarter","East Quarter Corn 2015","B","3453",90.11,3.996,1469.6,"10/12/2015 2:11:06 PM",20,19.22,23.13,23.48,225.13,225.13,NA,NA,296.581318842517,140.315041603264,33469.5,0.866793566933416,120.966095319972,"24","12",24
"3490",-96.87965093,43.45218999,"East Quarter","East Quarter Corn 2015","B","3454",89.92,4.029,1469.6,"10/12/2015 2:11:07 PM",20,18.72,23.08,23.28,222.78,222.78,NA,NA,298.031416264421,140.348299757293,32817.5,0.849908062051641,119.703401214336,"24","12",24
"3491",-96.87963585,43.45218981,"East Quarter","East Quarter Corn 2015","B","3455",90.04,4.029,1469.7,"10/12/2015 2:11:08 PM",20,19.16,21.69,22,209.41,209.41,NA,NA,299.475766932527,140.328344865033,28489,0.737808510087276,112.519477728225,"24","12",24
"3492",-96.87962095,43.4521899,"East Quarter","East Quarter Corn 2015","B","3456",90.18,3.964,1469.8,"10/12/2015 2:11:09 PM",20,18.9,20.59,20.81,202,202,NA,NA,300.9028773406,140.338322311163,25673.5,0.664892652733535,108.537961420665,"24","12",24
"3493",-96.87960601,43.45218973,"East Quarter","East Quarter Corn 2015","B","3457",90.02,3.964,1469.9,"10/12/2015 2:11:10 PM",20,19.13,20.72,21.01,203.35,203.35,NA,NA,302.333818917872,140.319476024117,26177.5,0.677945251599202,109.263338885605,"24","12",24
"3494",-96.87959107,43.45218954,"East Quarter","East Quarter Corn 2015","B","3458",90.15,3.996,1470,"10/12/2015 2:11:11 PM",20,18.98,18.26,18.47,177.67,177.67,NA,NA,303.764760495144,140.298412526644,16111,0.417242897469764,95.4650475525227,"24","12",24
"3495",-96.87957621,43.45218999,"East Quarter","East Quarter Corn 2015","B","3459",89.97,3.964,1470.1,"10/12/2015 2:11:12 PM",20,18.77,18.22,18.39,178.75,178.75,NA,NA,305.18803973538,140.348299757293,16518.5,0.427796338020874,96.0453495244748,"24","12",24
"3496",-96.87956127,43.45218998,"East Quarter","East Quarter Corn 2015","B","3460",89.66,3.964,1470.3,"10/12/2015 2:11:13 PM",20,18.9,21.35,21.58,209.49,209.49,NA,NA,306.618981312652,140.34719115208,28514.5,0.738468909434646,112.562463059481,"24","12",24
"3497",-96.87954666,43.45218963,"East Quarter","East Quarter Corn 2015","B","3461",89.3,3.931,1470.4,"10/12/2015 2:11:14 PM",20,18.84,19.6,19.8,193.91,193.91,NA,NA,308.018315746076,140.308389972774,22448.5,0.58137155880144,104.191069797432,"24","12",24
"3498",-96.87953171,43.45219005,"East Quarter","East Quarter Corn 2015","B","3462",89.15,3.996,1470.5,"10/12/2015 2:11:15 PM",20,18.9,19.8,20.02,192.7,192.7,NA,NA,309.450215116329,140.354951387784,21950,0.568461399010696,103.540916662189,"24","12",24
"3499",-96.87951689,43.4521898,"East Quarter","East Quarter Corn 2015","B","3463",89.57,3.931,1470.6,"10/12/2015 2:11:16 PM",20,18.9,20.48,20.7,202.61,202.61,NA,NA,310.869663186005,140.32723625982,25895,0.670629062750887,108.86572457149,"24","12",24
"3500",-96.87950213,43.45218999,"East Quarter","East Quarter Corn 2015","B","3464",89.76,3.931,1470.8,"10/12/2015 2:11:17 PM",20,18.81,20.08,20.28,198.73,198.73,NA,NA,312.283364503244,140.348299757293,24365.5,0.631018050915495,106.780936005588,"24","12",24
"3501",-96.87948744,43.45218986,"East Quarter","East Quarter Corn 2015","B","3465",90.22,3.931,1470.8,"10/12/2015 2:11:18 PM",20,18.84,19.82,20.02,196.07,196.07,NA,NA,313.690361275066,140.333887890311,23328,0.604148861782301,105.351673741336,"24","12",24
"3502",-96.87947263,43.45218961,"East Quarter","East Quarter Corn 2015","B","3466",90.23,3.964,1471,"10/12/2015 2:11:19 PM",20,19.34,17.31,17.59,169.83,169.83,NA,NA,315.108851554484,140.306172762347,13354,0.345842073912931,91.2524850894632,"24","12",24
"3503",-96.87945793,43.45218941,"East Quarter","East Quarter Corn 2015","B","3467",90.42,3.898,1471.1,"10/12/2015 2:11:20 PM",20,18.9,17.51,17.7,174.72,174.72,NA,NA,316.516806117925,140.284000660449,15047,0.389687410975578,93.8799634624684,"24","12",24
"3504",-96.87944345,43.45218972,"East Quarter","East Quarter Corn 2015","B","3468",91.24,3.865,1471.3,"10/12/2015 2:11:21 PM",20,18.9,19.26,19.47,193.76,193.76,NA,NA,317.903689253496,140.318367418903,22393,0.579934219045399,104.110472301327,"24","12",24
"3505",-96.87942902,43.4521895,"East Quarter","East Quarter Corn 2015","B","3469",90.66,3.832,1471.5,"10/12/2015 2:11:22 PM",20,18.9,18.67,18.87,189.44,189.44,NA,NA,319.285783426889,140.293978106579,20594,0.533343692538782,101.789264413519,"24","12",24
"3506",-96.87941429,43.4521894,"East Quarter","East Quarter Corn 2015","B","3470",90.79,3.931,1471.7,"10/12/2015 2:11:23 PM",20,18.9,20.37,20.59,201.53,201.53,NA,NA,320.696611367909,140.282892055236,25500.5,0.660412296376868,108.285422599538,"24","12",24
"3507",-96.87939953,43.4521894,"East Quarter","East Quarter Corn 2015","B","3471",90.86,3.931,1471.8,"10/12/2015 2:11:24 PM",20,18.84,20.03,20.24,198.22,198.22,NA,NA,322.110312685149,140.282892055236,24159,0.625670111102478,106.506904518833,"24","12",24
"3508",-96.87938464,43.45218942,"East Quarter","East Quarter Corn 2015","B","3472",90.72,3.964,1471.8,"10/12/2015 2:11:25 PM",20,18.2,19.69,19.73,193.17,193.17,NA,NA,323.536465301603,140.285109265662,22131,0.573148939476342,103.793455483316,"24","12",24
"3509",-96.87937021,43.45218918,"East Quarter","East Quarter Corn 2015","B","3473",91.68,3.832,1472,"10/12/2015 2:11:26 PM",20,18.7,21.6,21.78,219.19,219.19,NA,NA,324.918559474995,140.258502742124,31803,0.823634527231761,117.774434474236,"24","12",24
"3510",-96.87935565,43.4521887,"East Quarter","East Quarter Corn 2015","B","3474",91.61,3.865,1472.2,"10/12/2015 2:11:27 PM",20,18.05,20.82,20.83,209.54,209.54,NA,NA,326.313104948963,140.205289696623,28534,0.738973920700282,112.589328891516,"24","12",24
"3511",-96.87934111,43.45218898,"East Quarter","East Quarter Corn 2015","B","3475",90.53,3.865,1472.4,"10/12/2015 2:11:28 PM",20,18.31,21.2,21.27,213.29,213.29,NA,NA,327.705734836971,140.236330640226,29891.5,0.77413047419263,114.604266294127,"24","12",24
"3512",-96.87932656,43.45218898,"East Quarter","East Quarter Corn 2015","B","3476",90.33,3.898,1472.5,"10/12/2015 2:11:29 PM",20,18.41,19.66,19.75,196.14,196.14,NA,NA,329.099322517959,140.236330640226,23357,0.60489990417735,105.389285906185,"24","12",24
"3513",-96.87931169,43.45218886,"East Quarter","East Quarter Corn 2015","B","3477",90.38,3.964,1472.7,"10/12/2015 2:11:30 PM",20,18.41,22.14,22.24,217.22,217.22,NA,NA,330.523559549814,140.223027378456,31157.5,0.806917359438531,116.715920692064,"24","12",24
"3514",-96.87929692,43.45218877,"East Quarter","East Quarter Corn 2015","B","3478",90.35,3.931,1472.8,"10/12/2015 2:11:31 PM",20,18.41,23.47,23.59,232.27,232.27,NA,NA,331.938218658672,140.213049932326,35152.5,0.91037992385984,124.802536134544,"24","12",24
"3515",-96.87928219,43.45218891,"East Quarter","East Quarter Corn 2015","B","3479",90.09,3.931,1472.9,"10/12/2015 2:11:32 PM",20,18.41,20.18,20.28,199.71,199.71,NA,NA,333.349046599693,140.228570403734,24777,0.641675083521094,107.307506313471,"24","12",24
"3516",-96.87926743,43.45218874,"East Quarter","East Quarter Corn 2015","B","3480",89.93,3.931,1473,"10/12/2015 2:11:33 PM",20,18.6,18.8,18.94,186.03,186.03,NA,NA,334.762747916932,140.209724116687,19282.5,0.499378447673063,99.9570146687443,"24","12",24
"3517",-96.87925274,43.45218871,"East Quarter","East Quarter Corn 2015","B","3481",89.27,3.898,1473.2,"10/12/2015 2:11:34 PM",20,18.47,22.3,22.42,222.46,222.46,NA,NA,336.169744688755,140.206398301836,32735.5,0.847784424934607,119.531459889313,"24","12",24
"3518",-96.87923795,43.45218854,"East Quarter","East Quarter Corn 2015","B","3482",90.16,3.931,1473.3,"10/12/2015 2:11:35 PM",20,18.83,22.68,22.91,224.38,224.38,NA,NA,337.586319382212,140.187552014789,33286.5,0.862054230440525,120.56310783945,"24","12",24
"3519",-96.8792229,43.45218857,"East Quarter","East Quarter Corn 2015","B","3483",90.05,3.996,1473.3,"10/12/2015 2:11:36 PM",20,18.78,23.28,23.5,226.57,226.57,NA,NA,339.0277966741,140.19087782964,33840,0.876388780980499,121.739831282575,"24","12",24
"3520",-96.8792078,43.45218821,"East Quarter","East Quarter Corn 2015","B","3484",90.29,4.029,1473.4,"10/12/2015 2:11:37 PM",20,18.47,23.9,24.03,230.66,230.66,NA,NA,340.474062926805,140.150968045908,34820.5,0.901781783337218,123.937456343023,"24","12",24
"3521",-96.87919264,43.45218827,"East Quarter","East Quarter Corn 2015","B","3485",90.32,4.029,1473.4,"10/12/2015 2:11:38 PM",20,18.28,21.82,21.89,210.63,210.63,NA,NA,341.926075933308,140.157619676399,28942.5,0.749553259265014,113.175004029875,"24","12",24
"3522",-96.87917758,43.45218817,"East Quarter","East Quarter Corn 2015","B","3486",90.53,3.996,1473.4,"10/12/2015 2:11:39 PM",20,18.68,23.46,23.66,228.34,228.34,NA,NA,343.368511016815,140.146533625056,34281,0.887809804987957,122.690881736607,"24","12",24
"3523",-96.87916241,43.45218796,"East Quarter","East Quarter Corn 2015","B","3487",90.65,4.029,1473.5,"10/12/2015 2:11:40 PM",20,18.7,20.31,20.48,196.04,196.04,NA,NA,344.821481814938,140.123252917945,23316.5,0.603851034625644,105.335554242115,"24","12",24
"3524",-96.87914714,43.45218804,"East Quarter","East Quarter Corn 2015","B","3488",90.69,4.062,1473.6,"10/12/2015 2:11:41 PM",20,17.97,23.12,23.1,221.33,221.33,NA,NA,346.284030536057,140.132121758862,32406.5,0.839263978452853,118.924292085326,"24","12",24
"3525",-96.87913171,43.45218779,"East Quarter","East Quarter Corn 2015","B","3489",90.64,4.095,1473.6,"10/12/2015 2:11:42 PM",20,17.82,24.44,24.38,232.13,232.13,NA,NA,347.761903932609,140.104406630898,35118.5,0.90949939139668,124.727311804847,"24","12",24
"3526",-96.87911646,43.45218771,"East Quarter","East Quarter Corn 2015","B","3490",90.8,4.062,1473.6,"10/12/2015 2:11:43 PM",20,17.9,20.84,20.81,199.54,199.54,NA,NA,349.222537067768,140.095537789193,24711.5,0.63997876362883,107.216162484552,"24","12",24
"3527",-96.87910092,43.45218777,"East Quarter","East Quarter Corn 2015","B","3491",90.65,4.128,1473.7,"10/12/2015 2:11:44 PM",20,17.9,25.06,25.02,236.1,236.1,NA,NA,350.710946178936,140.102189420472,35833,0.928003522129853,126.860458868411,"24","12",24
"3528",-96.87908554,43.4521875,"East Quarter","East Quarter Corn 2015","B","3492",90.35,4.095,1473.7,"10/12/2015 2:11:45 PM",20,17.9,25.43,25.4,241.55,241.55,NA,NA,352.184030613309,140.072257082082,36636,0.948799627068604,129.788834560206,"24","12",24
"3529",-96.87907002,43.45218742,"East Quarter","East Quarter Corn 2015","B","3493",90.01,4.128,1473.7,"10/12/2015 2:11:46 PM",20,17.67,23,22.91,216.73,216.73,NA,NA,353.670524139878,140.063388241165,30999,0.802812524279388,116.452635538123,"24","12",24
"3530",-96.87905459,43.45218737,"East Quarter","East Quarter Corn 2015","B","3494",90.13,4.128,1473.7,"10/12/2015 2:11:47 PM",20,18.17,21.81,21.85,205.47,205.47,NA,NA,355.14839753643,140.0578452151,27057,0.700722554580064,110.402450163882,"24","12",24
"3531",-96.8790391,43.45218715,"East Quarter","East Quarter Corn 2015","B","3495",90.33,4.128,1473.8,"10/12/2015 2:11:48 PM",20,17.95,22.79,22.77,214.75,214.75,NA,NA,356.63201768542,140.033455902775,30358.5,0.786224846554269,115.388748589544,"24","12",24
"3532",-96.87902361,43.45218717,"East Quarter","East Quarter Corn 2015","B","3496",90.31,4.128,1473.8,"10/12/2015 2:11:49 PM",20,17.9,22.96,22.93,216.34,216.34,NA,NA,358.115637834409,140.035673113201,30865,0.799342190453992,116.243082048251,"24","12",24
"3533",-96.8790081,43.45218737,"East Quarter","East Quarter Corn 2015","B","3497",89.55,4.128,1473.8,"10/12/2015 2:11:50 PM",20,17.9,23.82,23.79,224.45,224.45,NA,NA,359.601173569359,140.0578452151,33313.5,0.862753476808329,120.600720004299,"24","12",24
"3534",-96.87899269,43.45218699,"East Quarter","East Quarter Corn 2015","B","3498",90.73,4.095,1473.8,"10/12/2015 2:11:51 PM",20,17.9,21.77,21.74,206.75,206.75,NA,NA,361.07713137995,140.015718220941,27558,0.713697459404864,111.090215463973,"24","12",24
"3535",-96.87897719,43.45218697,"East Quarter","East Quarter Corn 2015","B","3499",90.73,4.128,1473.9,"10/12/2015 2:11:52 PM",20,17.9,21.77,21.74,205.1,205.1,NA,NA,362.56170932192,140.013501010515,26906,0.696811954523088,110.203643006824,"24","12",24
"3536",-96.87896148,43.45218686,"East Quarter","East Quarter Corn 2015","B","3500",90.94,4.16,1473.9,"10/12/2015 2:11:53 PM",20,18.08,23.22,23.24,217.04,217.04,NA,NA,364.066400900141,140.001306353959,31107,0.805609509750602,116.619203696738,"24","12",24
"3537",-96.87894565,43.45218677,"East Quarter","East Quarter Corn 2015","B","3501",92.13,4.193,1473.8,"10/12/2015 2:11:54 PM",20,17.9,20.86,20.83,193.5,193.5,NA,NA,365.582585984596,139.991328907829,22275,0.576878253437961,103.970769974746,"24","12",24
"3538",-96.87893017,43.45218643,"East Quarter","East Quarter Corn 2015","B","3502",91.31,4.128,1473.8,"10/12/2015 2:11:55 PM",20,17.9,22.01,21.98,207.39,207.39,NA,NA,367.065248341966,139.953636333736,27779,0.719420920415404,111.434098114019,"24","12",24
"3539",-96.87891452,43.45218637,"East Quarter","East Quarter Corn 2015","B","3503",90.56,4.16,1473.8,"10/12/2015 2:11:56 PM",20,17.9,24.86,24.82,232.38,232.38,NA,NA,368.56419316775,139.946984703245,35183,0.911169813275322,124.861640965021,"24","12",24
"3540",-96.87889904,43.45218624,"East Quarter","East Quarter Corn 2015","B","3504",90.28,4.128,1473.7,"10/12/2015 2:11:57 PM",20,17.9,23.29,23.26,219.46,219.46,NA,NA,370.04685552512,139.93257283705,31883,0.82570636832155,117.919509967224,"24","12",24
"3541",-96.8788833,43.45218635,"East Quarter","East Quarter Corn 2015","B","3505",90.57,4.193,1473.7,"10/12/2015 2:11:58 PM",20,17.9,24.13,24.1,223.8,223.8,NA,NA,371.554420479559,139.944767492819,33123,0.85781990521327,120.251464187846,"24","12",24
"3542",-96.8788675,43.45218631,"East Quarter","East Quarter Corn 2015","B","3506",90.18,4.193,1473.6,"10/12/2015 2:11:59 PM",20,17.61,23.75,23.63,220.28,220.28,NA,NA,373.067732187796,139.940333072754,32135.5,0.832245616761194,118.360109612595,"24","12",24
"3543",-96.87885176,43.4521864,"East Quarter","East Quarter Corn 2015","B","3507",90.17,4.193,1473.6,"10/12/2015 2:12:00 PM",20,17.61,23.93,23.81,221.92,221.92,NA,NA,374.575297142235,139.950310518884,32566.5,0.84340766063243,119.241308903337,"24","12",24
"3544",-96.87883609,43.45218639,"East Quarter","East Quarter Corn 2015","B","3508",90.24,4.16,1473.5,"10/12/2015 2:12:01 PM",20,17.61,23.7,23.59,221.6,221.6,NA,NA,376.076157552618,139.949201913671,32478,0.841115686426851,119.069367578314,"24","12",24
"3545",-96.8788206,43.45218648,"East Quarter","East Quarter Corn 2015","B","3509",90.19,4.128,1473.5,"10/12/2015 2:12:02 PM",20,17.61,22.04,21.94,207.71,207.71,NA,NA,377.559777701607,139.959179359801,27899,0.722528682050087,111.606039439041,"24","12",24
"3546",-96.87880485,43.4521867,"East Quarter","East Quarter Corn 2015","B","3510",89.95,4.193,1473.4,"10/12/2015 2:12:03 PM",20,17.61,25.34,25.22,235.07,235.07,NA,NA,379.068300449026,139.983568672126,35648,0.923212389609717,126.307022728494,"24","12",24
"3547",-96.87878927,43.4521863,"East Quarter","East Quarter Corn 2015","B","3511",89.97,4.16,1473.4,"10/12/2015 2:12:04 PM",20,17.61,25.43,25.31,237.76,237.76,NA,NA,380.560540728032,139.939224467541,36089,0.934633413617176,127.752404491967,"24","12",24
"3548",-96.87877364,43.4521863,"East Quarter","East Quarter Corn 2015","B","3512",90.26,4.16,1473.3,"10/12/2015 2:12:05 PM",20,17.61,22.55,22.44,210.83,210.83,NA,NA,382.057569967855,139.939224467541,29018,0.751508559293502,113.282467358014,"24","12",24
"3549",-96.87875804,43.45218632,"East Quarter","East Quarter Corn 2015","B","3513",90.47,4.16,1473.3,"10/12/2015 2:12:06 PM",20,17.61,22.95,22.84,214.56,214.56,NA,NA,383.551725832821,139.941441677967,30292,0.784502628648383,115.286658427812,"24","12",24
"3550",-96.87874248,43.45218625,"East Quarter","East Quarter Corn 2015","B","3514",89.82,4.16,1473.2,"10/12/2015 2:12:07 PM",20,17.61,25.72,25.6,240.45,240.45,NA,NA,385.042050527228,139.933681441476,36483,0.944837230984384,129.19778625544,"24","12",24
"3551",-96.87872671,43.45218612,"East Quarter","East Quarter Corn 2015","B","3515",90.61,4.193,1473.1,"10/12/2015 2:12:08 PM",20,17.61,21.98,21.87,203.84,203.84,NA,NA,386.552488859246,139.919269575281,26380.5,0.68320254836454,109.526624039546,"24","12",24
"3552",-96.87871108,43.45218609,"East Quarter","East Quarter Corn 2015","B","3516",90.81,4.16,1473,"10/12/2015 2:12:09 PM",20,17.61,23.02,22.91,215.18,215.18,NA,NA,388.049518099069,139.915943759642,30490,0.789630435345609,115.619794745043,"24","12",24
"3553",-96.87869547,43.45218627,"East Quarter","East Quarter Corn 2015","B","3517",89.67,4.16,1473.1,"10/12/2015 2:12:10 PM",20,17.61,22.91,22.8,214.15,214.15,NA,NA,389.544631755655,139.935898651902,30163.5,0.78117473389791,115.066358605126,"24","12",24
"3554",-96.87867952,43.4521858,"East Quarter","East Quarter Corn 2015","B","3518",89.85,4.226,1473,"10/12/2015 2:12:11 PM",20,17.61,23.11,22.99,212.66,212.66,NA,NA,391.072310346345,139.883794211614,29698.5,0.769132157563515,114.265756810488,"24","12",24
"3555",-96.8786639,43.45218581,"East Quarter","East Quarter Corn 2015","B","3519",90.46,4.16,1472.9,"10/12/2015 2:12:12 PM",20,17.61,21.45,21.34,200.48,200.48,NA,NA,392.568381794549,139.884902816827,25091.5,0.649820008805325,107.721240126807,"24","12",24
"3556",-96.87864797,43.452186,"East Quarter","East Quarter Corn 2015","B","3520",90.1,4.226,1472.8,"10/12/2015 2:12:13 PM",20,17.61,18.41,18.32,169.43,169.43,NA,NA,394.094144802001,139.905966313512,13243.5,0.342980343407661,91.0375584331847,"24","12",24
"3557",-96.87863208,43.45218597,"East Quarter","East Quarter Corn 2015","B","3521",90.02,4.259,1472.7,"10/12/2015 2:12:14 PM",20,17.61,24.37,24.25,222.55,222.55,NA,NA,395.616076640254,139.902640498661,32757,0.848341232227488,119.579818386975,"24","12",24
"3558",-96.87861604,43.45218543,"East Quarter","East Quarter Corn 2015","B","3522",90.73,4.259,1472.5,"10/12/2015 2:12:15 PM",20,17.61,21.89,21.78,199.89,199.89,NA,NA,397.152375362322,139.842775821881,24841.5,0.643345505399736,107.404223308796,"24","12",24
"3559",-96.8786003,43.45218591,"East Quarter","East Quarter Corn 2015","B","3523",89.57,4.226,1472.4,"10/12/2015 2:12:16 PM",20,17.26,17.4,17.24,160.12,160.12,NA,NA,398.659940316761,139.895988867382,10550,0.273224043715847,86.0351405083015,"24","12",24
